studentRegNo,courseCode,grade
S13444,DS586,B
S13091,PSY138,B
S12541,CE318,C
S10808,CHEM291,F
S14467,PSY481,D
S11690,POLI566,B
S12689,MATH417,C
S12535,ECE349,D
S14837,PHY153,B
S13779,SOC479,F
S10972,CYB408,A
S14988,ECON485,A
S14185,PHY503,A
S14277,SOC554,A
S13079,PSY277,B
S14641,ECON340,B
S14756,ECON293,B
S10577,PHIL169,B
S13370,MATH449,C
S10968,ENG297,C
S14702,ECE532,C
S11292,CYB473,C
S13748,CS545,B
S10219,CS445,D
S13476,ECE456,C
S12908,BIO333,F
S12428,ECON574,B
S13475,ME290,D
S12619,SOC407,F
S13800,DS351,B
S11752,POLI454,C
S14153,BIO108,A
S13787,BIO262,A
S13370,PSY368,A
S12033,POLI499,B
S11834,CYB389,A
S13830,DS495,B
S10764,ECON574,C
S11439,PHY322,B
S14096,POLI307,D
S13676,CS126,B
S14461,CE563,F
S12142,DS530,B
S12944,CS179,A
S13767,HIST549,F
S11108,PHIL134,A
S10024,PHIL426,B
S13594,CS448,C
S11371,DS509,C
S14303,SOC554,A
S11346,PHIL465,C
S11281,CS401,C
S12838,CYB270,C
S14095,ENG303,C
S11785,CE128,B
S14403,PHY210,B
S10261,CS324,C
S14768,DS471,A
S14925,PHY501,C
S13419,ME165,A
S10680,PSY277,C
S11841,DS495,B
S10645,CS388,D
S12541,BIO557,D
S10025,PHIL426,B
S12336,PHY377,C
S13997,PSY163,A
S13603,CHEM486,C
S12401,STAT412,B
S12590,BIO524,C
S11962,DS231,A
S13061,HIST525,C
S10385,ECON596,C
S10854,BIO313,F
S13209,BIO593,B
S12179,MATH105,B
S13108,STAT183,C
S14034,ENG129,A
S12020,ME173,D
S13048,PSY547,D
S13472,BIO329,A
S10627,CYB361,B
S13807,CYB156,A
S12732,STAT466,C
S14903,PHY181,C
S10369,HIST343,D
S14224,DS543,C
S10183,HIST176,A
S11984,PHY153,F
S14772,BIO431,B
S12565,POLI117,A
S12559,ENG297,A
S10736,SOC342,A
S10736,MATH580,F
S12103,POLI566,A
S13339,MATH527,F
S12983,STAT253,B
S11501,ECE590,A
S11691,PHY578,F
S12983,DS400,A
S12471,PSY481,C
S12858,ENG435,B
S11584,ECON112,C
S13128,MATH202,A
S13375,STAT466,B
S13273,CYB270,A
S13657,SOC579,B
S11710,CHEM266,A
S12597,PHY533,C
S10526,STAT390,A
S12997,POLI218,B
S13776,CYB110,D
S13564,CHEM414,B
S13931,ENG348,B
S10811,DS520,D
S12168,ECE133,B
S12803,HIST176,B
S12256,CYB380,F
S12250,CYB494,C
S12591,PHY210,B
S10200,CHEM392,A
S12174,STAT200,F
S10621,ME526,B
S10321,SOC585,D
S11709,PHIL406,A
S12109,PHIL426,C
S12981,DS150,C
S11674,HIST174,F
S10702,DS125,A
S14774,PHY153,D
S12295,ECON485,A
S14230,BIO235,C
S10211,MATH475,C
S10802,MATH394,D
S10140,CHEM285,A
S14961,STAT148,F
S11730,CHEM222,C
S11240,BIO437,A
S13203,ME165,B
S11802,HIST168,D
S13510,SOC284,B
S10980,CYB156,F
S14976,PHY186,C
S14701,CHEM480,A
S14184,ENG493,C
S11735,ME101,D
S13502,PHIL188,D
S14358,SOC157,B
S11392,ECON237,B
S13395,ME352,C
S14043,SOC330,B
S14694,ECE323,A
S10699,STAT148,B
S11223,SOC221,A
S12672,CYB389,A
S11716,CHEM285,A
S13058,BIO226,B
S11372,CHEM464,C
S13771,ENG468,A
S12548,POLI281,C
S10180,CYB494,B
S10229,MATH394,B
S12182,ECE506,B
S14066,ECE146,C
S13515,ME381,A
S14996,ECE375,A
S14392,PHY433,A
S12338,ENG297,B
S10792,ME304,A
S11066,PHIL406,B
S11736,ENG367,B
S12333,SOC429,D
S13597,HIST549,A
S11330,CS211,F
S11131,SOC229,A
S13545,MATH202,B
S14556,DS471,A
S14197,CYB482,A
S12788,CYB228,A
S12804,PHIL169,F
S13974,CE581,D
S12294,CHEM344,B
S10060,PHIL242,B
S12318,ECE456,A
S13475,PSY259,A
S12202,SOC139,A
S13753,DS400,B
S10275,ENG297,C
S11495,CHEM486,B
S11446,SOC396,A
S11050,ECON237,B
S12200,CS439,B
S11900,PHIL242,C
S10972,PSY395,F
S13023,PSY263,F
S14506,PHY433,C
S13682,ECON347,B
S12161,ME352,A
S14454,PHY501,A
S12639,BIO442,B
S13505,ECE316,A
S10004,PHY153,C
S11419,PHIL195,A
S11598,BIO437,D
S13633,PSY163,B
S12336,CYB380,F
S11351,BIO244,B
S14787,ECE594,A
S10959,ECON278,A
S14250,STAT546,C
S11947,CHEM102,B
S13481,ME381,A
S10420,ECON540,F
S10385,ECON360,A
S13882,CYB428,B
S10035,DS404,B
S11494,CS187,F
S14753,CE523,A
S11449,CHEM420,A
S14860,POLI240,C
S11601,CHEM425,B
S12123,DS351,C
S11733,DS125,C
S14013,DS543,C
S11070,DS400,D
S14753,MATH105,A
S10711,STAT111,A
S11374,PHY186,B
S14599,DS573,C
S12958,CHEM528,B
S14674,BIO524,B
S14304,BIO226,B
S12053,ECE575,A
S13532,DS504,A
S11459,DS530,A
S10402,CHEM382,A
S13832,SOC342,C
S10102,ENG219,B
S14375,PHY153,B
S12843,DS125,D
S14440,BIO267,A
S13123,ENG106,B
S14604,PHIL507,C
S14717,BIO182,F
S10409,PHY377,B
S12933,ECE143,C
S11149,SOC430,D
S13413,PHY569,B
S10372,STAT111,F
S14779,CE419,C
S12373,PSY395,B
S10897,CS152,C
S10900,CHEM291,F
S10511,CE220,B
S14102,ENG468,B
S13860,POLI164,C
S10175,CHEM486,A
S12589,CYB408,C
S14146,PHIL242,B
S11669,ECON237,C
S11108,CS388,F
S13617,SOC376,F
S13492,BIO421,B
S12746,PSY259,F
S11508,ME514,D
S14644,BIO453,C
S12783,ECON444,C
S14873,STAT488,D
S13972,BIO141,C
S12474,CS324,C
S14068,CS126,A
S10723,SOC407,D
S10385,POLI218,B
S11793,SOC305,D
S12861,CE419,A
S13851,MATH191,A
S10090,ECE590,B
S10709,ME290,B
S14450,SOC430,F
S13444,BIO226,D
S10902,BIO437,C
S11812,PHY377,B
S13075,CYB156,A
S12489,HIST174,D
S10949,SOC157,D
S14275,HIST489,B
S12768,PHIL413,B
S10939,CE419,A
S13165,CHEM266,C
S12750,STAT160,B
S11906,STAT301,C
S13465,CS256,B
S12282,ECE214,A
S13690,STAT561,B
S10005,BIO458,A
S14479,ENG129,D
S10880,CHEM102,D
S12031,ECON384,A
S12242,CHEM528,B
S11301,CE296,B
S12175,ECE594,F
S12574,BIO141,C
S14979,CHEM420,C
S10987,CYB428,C
S14100,CHEM434,C
S12668,ECE133,F
S14899,SOC157,B
S11953,SOC305,C
S10334,BIO556,C
S11749,CHEM238,B
S12101,BIO373,F
S11678,CHEM114,F
S12323,BIO415,B
S14296,SOC123,C
S10569,POLI117,F
S13411,DS400,B
S14431,DS147,C
S11769,MATH196,F
S11561,ECE143,B
S14825,ECON591,C
S13189,DS509,B
S10140,ECON490,F
S11946,MATH462,A
S12842,ME101,B
S14707,STAT390,A
S13527,PHIL242,A
S10944,HIST130,B
S10903,ENG129,C
S13617,CE419,B
S10802,BIO109,D
S12670,STAT409,A
S10208,SOC376,B
S11762,ECE470,B
S14744,DS239,B
S12927,CHEM464,B
S14865,MATH196,A
S12984,CE544,D
S13560,ENG297,C
S12721,DS231,D
S12013,DS230,F
S14178,CS154,C
S13361,STAT364,B
S11017,STAT103,B
S14570,PSY547,B
S11952,STAT190,A
S14900,CS337,A
S11785,STAT111,B
S14302,ECE161,B
S13471,ME165,A
S11415,BIO267,B
S14350,CE378,A
S10952,ME184,C
S13795,ENG314,A
S12970,ENG535,A
S10241,SOC330,F
S12179,PSY259,A
S13186,STAT339,B
S10159,PHY131,B
S11138,ECON511,F
S14982,SOC327,D
S12585,ME354,A
S12773,DS231,B
S12867,ENG379,B
S13608,STAT390,C
S12890,CS144,C
S10522,DS230,C
S10146,ECON596,D
S12167,CHEM114,C
S14812,ECE589,A
S12486,CHEM576,C
S12549,SOC538,C
S11392,STAT432,C
S13064,HIST174,D
S13448,ECON278,A
S13741,MATH518,C
S11778,ECE506,C
S10394,ECE334,F
S13197,CHEM480,B
S12921,PSY459,A
S12103,SOC429,B
S10115,PHY595,D
S10850,CHEM528,F
S12627,PSY346,C
S14045,ENG104,B
S12843,PHY501,C
S10839,POLI167,B
S10478,PHIL507,B
S14511,ENG219,B
S12681,ECE121,C
S13453,BIO476,B
S10843,PSY391,A
S11198,PSY335,A
S13427,HIST312,A
S14974,SOC430,A
S11476,POLI562,B
S10695,CE336,F
S13665,PHIL188,D
S12812,SOC271,B
S11671,ME165,C
S13560,DS150,A
S12129,MATH580,A
S13706,BIO571,D
S10044,ENG142,C
S14512,ME165,A
S11086,SOC429,C
S10470,CS126,A
S11824,PHY122,B
S13269,HIST341,C
S10139,POLI499,B
S14460,DS573,C
S13049,STAT212,A
S10635,POLI274,B
S14154,STAT212,B
S13397,STAT190,F
S14551,CHEM551,B
S11583,MATH451,A
S14170,SOC232,B
S11939,SOC221,B
S14609,CS177,A
S11229,DS520,C
S14808,HIST312,B
S14267,STAT339,C
S13098,CE296,A
S11714,PSY467,A
S11086,BIO182,A
S14522,PHIL465,C
S10379,CHEM338,A
S14193,CS179,D
S10685,HIST525,C
S12739,CE272,B
S10717,CYB559,A
S13012,DS151,A
S14462,ENG379,A
S11597,POLI248,A
S10638,ECON340,C
S10592,BIO403,F
S12180,STAT457,C
S12995,CHEM551,B
S13579,CE477,B
S14767,CHEM486,C
S11233,DS276,A
S13697,ME526,A
S13977,ME162,C
S10353,CHEM216,B
S13004,BIO453,F
S12198,ME162,C
S13640,POLI274,B
S11414,ECE206,F
S10387,PHY578,A
S12396,MATH191,A
S13687,ECE146,B
S13154,PSY259,A
S11779,ME438,C
S12913,PHY569,A
S14909,ECON418,C
S11309,PHY569,A
S10562,BIO262,A
S11324,CHEM326,C
S10071,ECON529,C
S14738,POLI208,C
S13454,PHY515,B
S12102,POLI164,A
S10955,CE472,C
S14085,BIO571,C
S12011,PSY138,A
S10328,PHIL413,D
S10252,ECE589,C
S12149,CYB300,A
S12716,PHIL195,C
S10383,PSY259,C
S13170,PHY560,B
S13280,ENG463,B
S10170,MATH202,B
S14892,PHIL283,A
S11487,PHIL169,B
S14336,BIO217,D
S11496,CE477,C
S11364,POLI274,C
S11485,POLI257,B
S14454,CE378,D
S10182,DS351,C
S13352,PHIL406,D
S13569,CHEM282,B
S13267,CHEM261,B
S14684,ME280,F
S11345,ECON383,C
S12099,ECE316,A
S10597,MATH185,D
S12420,ENG275,C
S12123,CE332,B
S10539,SOC585,A
S10279,CE472,B
S13813,CE378,C
S10987,SOC385,A
S11338,STAT209,C
S12183,POLI447,B
S14693,BIO508,B
S13719,PHY503,D
S12474,CS374,B
S12908,DS502,C
S12542,BIO254,F
S10658,BIO458,B
S10967,CHEM422,B
S11150,MATH417,C
S10762,DS231,A
S10454,DS345,A
S11662,DS504,C
S12210,ENG219,F
S11062,DS325,B
S12307,CS439,B
S11083,POLI208,C
S12880,PHIL265,B
S11206,PHY558,B
S14678,PHY498,A
S11703,CHEM326,A
S10085,POLI521,B
S13838,DS325,C
S11783,HIST130,F
S13775,SOC387,A
S11751,DS230,B
S13236,BIO182,A
S13922,ENG275,F
S10948,MATH518,C
S14769,SOC587,A
S11295,STAT364,F
S14623,POLI521,A
S11726,BIO552,F
S12625,ENG106,B
S14098,STAT255,B
S12636,POLI273,A
S10301,CYB300,B
S12832,STAT148,C
S12171,HIST312,A
S14114,CYB270,B
S13333,BIO182,A
S13216,ECON574,A
S13785,STAT548,C
S12537,BIO217,D
S11008,ECE590,F
S12204,STAT546,B
S12874,ENG142,C
S12199,BIO403,C
S12809,SOC204,C
S10570,HIST251,B
S11740,BIO224,B
S12633,CHEM266,B
S10027,STAT145,A
S11165,PHIL171,A
S14269,BIO431,F
S12432,ME386,A
S10646,ME165,F
S12931,STAT548,C
S10458,ECON383,C
S11918,ECON112,F
S11245,CHEM434,F
S11241,CHEM464,A
S12529,HIST549,A
S14094,CE318,B
S14850,CS324,A
S13308,CS545,B
S14485,PHY181,C
S13097,MATH462,B
S12371,HIST130,C
S10150,CE441,A
S13939,ECE349,A
S12405,CS397,C
S11517,MATH287,C
S14896,MATH279,C
S10944,PSY172,A
S12983,CYB270,F
S10424,STAT160,A
S11816,SOC229,C
S11626,CE321,C
S13185,SOC319,C
S13809,PHY131,B
S12689,PHY568,B
S12379,STAT111,A
S10707,ECON237,B
S11503,ECE161,A
S12132,CS565,D
S14045,ME192,A
S12842,CHEM291,B
S11860,STAT183,A
S14518,ECON529,B
S12881,BIO262,A
S13174,POLI521,F
S12335,BIO508,B
S12888,PHY595,B
S11708,CE472,B
S13789,PHY181,A
S14591,PSY357,B
S14736,PSY395,A
S14751,HIST176,C
S14358,DS424,F
S13328,STAT548,B
S14739,ECON370,A
S10255,ME304,C
S12789,CE581,C
S11474,PHY371,B
S12552,MATH475,A
S12572,PHIL189,C
S13483,CS152,F
S10783,CE321,D
S11913,CHEM434,B
S13772,PHIL426,A
S12135,STAT461,A
S10239,SOC123,D
S12863,ENG127,A
S12406,ECON511,C
S13625,PSY391,C
S11857,CYB408,F
S13880,MATH475,C
S10682,SOC124,F
S14160,CHEM289,C
S12851,DS495,C
S12939,MATH542,B
S12424,ECON384,C
S14282,BIO244,C
S12525,PHY153,C
S14091,PHY595,A
S10051,CS448,B
S14245,CS337,B
S14721,STAT488,B
S10635,PHIL265,C
S13281,STAT412,C
S11315,HIST168,C
S11634,BIO333,C
S14770,POLI117,C
S13260,ECON383,B
S10112,POLI257,C
S13307,BIO453,A
S10093,POLI499,C
S14766,PHY258,B
S14885,DS151,B
S12575,ENG435,F
S14722,PHIL195,C
S14106,BIO254,A
S13113,DS351,D
S13741,PHIL242,A
S12753,ENG223,C
S12293,PHY569,B
S13072,ECON490,F
S14553,ENG275,D
S11687,MATH450,B
S13095,HIST251,A
S10557,CHEM434,F
S10930,STAT148,F
S14242,ENG288,C
S13043,HIST549,A
S10580,CE563,B
S13524,ENG367,B
S14019,CYB380,A
S13332,PHIL426,A
S11671,PHIL188,B
S10082,ME162,D
S10221,ME184,C
S14560,ENG367,A
S10960,PHY501,B
S10553,CHEM238,A
S10694,STAT145,C
S10372,PHIL512,A
S13713,PHY515,B
S12115,BIO458,C
S12566,MATH451,B
S13573,ECE149,F
S12245,POLI553,A
S14101,CE128,A
S10554,PHIL188,B
S14415,MATH178,B
S13914,PHY483,A
S10205,PHY483,B
S14789,ME192,B
S12973,BIO329,B
S11581,PHY309,C
S11340,PHY268,B
S12536,POLI447,B
S11410,ENG297,C
S10885,CHEM422,B
S12393,ME304,B
S14968,CHEM420,A
S10012,ECON347,C
S11427,CHEM392,B
S11077,PHY501,C
S11929,BIO458,A
S14286,BIO431,B
S10208,ECON360,D
S11972,ECE206,D
S12478,CHEM486,C
S12870,POLI218,C
S12948,PSY547,D
S14496,PHIL188,C
S10166,ENG452,A
S14207,ENG468,F
S13189,BIO458,D
S14109,SOC123,F
S14563,STAT255,B
S11258,SOC330,B
S13439,POLI454,A
S13100,CHEM382,F
S12260,CE416,D
S10891,MATH450,D
S12402,CHEM513,F
S14910,CE128,B
S13733,BIO267,A
S11920,PHY558,B
S14961,MATH185,B
S10146,CHEM528,C
S10172,PHY558,B
S11058,CS227,C
S11200,MATH105,F
S10133,ECE107,C
S11411,DS404,B
S10070,ECON315,C
S14524,PHIL171,C
S13456,CS260,C
S11659,CHEM102,C
S11222,ME192,F
S10990,ME165,B
S10847,ME304,C
S11677,ECE506,F
S14395,PHIL519,A
S11429,PSY467,D
S11864,MATH185,B
S11847,CS256,B
S12194,PSY136,D
S13210,ENG535,A
S11755,ECON384,B
S10667,DS230,C
S14785,BIO431,C
S14439,MATH580,C
S11344,STAT209,C
S11569,POLI164,A
S12466,ME317,C
S13237,ECE161,C
S14645,SOC327,A
S14164,MATH462,A
S14169,ME304,A
S10908,CHEM222,C
S13654,SOC579,C
S12605,STAT466,F
S11462,BIO141,C
S12824,ME438,B
S12473,DS231,B
S11264,CHEM344,A
S10420,PSY547,B
S14226,ME564,C
S14033,BIO510,B
S12082,ME184,F
S12811,CHEM414,C
S13706,MATH202,A
S14027,SOC229,B
S12987,BIO431,A
S11736,PHY501,F
S12202,PHY533,A
S10412,DS484,F
S10427,ME304,C
S14511,BIO226,A
S13724,ECE349,A
S13561,CYB482,C
S13956,HIST489,B
S14159,CHEM282,C
S13618,CE563,B
S10766,CE472,C
S12598,STAT339,D
S11853,ENG219,B
S11821,POLI356,A
S14831,ECE594,A
S12020,BIO373,C
S14850,PHY568,F
S10458,BIO267,B
S12371,POLI447,D
S13111,ECON490,A
S11382,CS337,F
S14296,ECE161,A
S10359,CE336,C
S13283,CS179,B
S10294,MATH550,C
S12893,PHY181,A
S11088,CHEM486,B
S13495,SOC159,D
S12010,CYB559,F
S11238,ENG127,A
S10186,DS132,A
S12631,PHIL426,B
S13206,CE332,B
S12410,DS345,A
S10916,PHY122,D
S13713,STAT466,B
S12433,HIST233,C
S14960,DS504,B
S10347,DS502,C
S11019,BIO458,B
S14027,PHY365,D
S14220,CS126,A
S11357,CYB246,F
S14715,HIST534,A
S10015,CS570,A
S11756,ECE214,B
S14369,DS345,D
S10986,POLI499,B
S12563,DS504,C
S11605,BIO415,C
S10448,BIO497,D
S14174,ENG582,D
S10080,ECE197,C
S12207,PHIL205,A
S12042,DS325,C
S10895,CS177,F
S14679,CHEM289,C
S10236,ECE506,C
S14512,PHY560,B
S14468,CHEM155,C
S14432,BIO355,C
S14629,HIST534,F
S13788,CHEM216,A
S11453,CYB428,C
S13940,PSY368,A
S14836,ME173,F
S11927,CHEM551,D
S14710,ECE532,B
S11725,PSY547,C
S10319,ENG314,A
S12264,SOC587,B
S13768,SOC387,B
S11609,ME564,A
S11823,PHY377,A
S13174,SOC396,A
S14681,CHEM486,B
S13218,DS345,A
S13111,STAT457,C
S14405,PHY483,B
S12100,DS239,D
S14805,DS132,A
S12875,BIO141,A
S12810,MATH234,C
S13607,PHY498,F
S12645,SOC271,D
S11872,ECE107,C
S14129,CYB482,A
S14049,PHIL169,B
S12469,PHIL189,D
S10135,POLI167,A
S13894,ECON574,F
S11472,ENG348,C
S13050,PHY181,A
S12816,CS531,F
S13990,PHY498,F
S11205,ENG223,A
S10987,BIO458,B
S12352,PHIL134,C
S13143,ECE590,D
S14441,PHY181,B
S13597,CE487,B
S14773,CS324,A
S13610,CHEM338,A
S14684,ECON360,C
S13337,ENG113,B
S12467,SOC587,B
S12714,PHIL426,F
S12346,CYB559,C
S10499,CHEM414,B
S14409,POLI218,B
S14374,ENG588,B
S14878,POLI358,B
S13498,CE455,B
S13281,PHY503,A
S11030,CYB389,A
S14075,DS345,C
S13191,ENG493,A
S11977,CE487,D
S10016,PHY568,F
S14454,CS565,A
S10105,STAT111,A
S13857,SOC376,A
S10957,CHEM528,B
S11281,MATH475,B
S13904,POLI427,B
S14807,SOC376,B
S10390,ECE206,F
S11523,BIO262,A
S14220,STAT145,C
S11891,CE419,C
S11318,HIST343,F
S12115,STAT432,B
S13024,BIO235,C
S12867,DS471,F
S12319,ECON567,B
S11313,SOC327,B
S14049,ENG463,C
S11431,POLI248,B
S13587,MATH518,C
S13765,CHEM572,D
S13732,PSY259,A
S13210,SOC385,B
S14656,CYB494,C
S12136,POLI164,D
S13079,ECE161,A
S13514,POLI411,F
S11354,ECE197,B
S10699,DS520,C
S12598,ENG468,C
S11673,POLI566,A
S14033,PHY365,D
S14044,CS388,A
S10573,STAT190,B
S10628,STAT190,F
S11321,CYB559,B
S12589,BIO508,F
S14549,SOC157,B
S13917,PSY138,A
S13184,CS187,A
S12659,CE487,D
S10836,POLI411,A
S12596,ENG314,A
S14157,MATH542,B
S11882,ECE349,C
S14432,ECE194,D
S14096,DS230,A
S10813,DS543,A
S11086,ENG129,A
S12011,PHIL195,A
S10569,SOC376,A
S10964,MATH178,B
S13254,BIO437,B
S13821,ECON362,A
S11578,CHEM597,A
S11388,CYB405,C
S10411,CHEM414,C
S13895,MATH279,A
S13988,HIST312,D
S14383,POLI584,D
S14345,SOC157,B
S10833,PHIL465,C
S13119,CYB353,C
S10816,ECON384,B
S12673,PHIL134,C
S10023,ECON360,C
S12226,ECON418,C
S12869,CS227,C
S12752,ECE146,F
S12149,PSY120,B
S13302,SOC376,B
S12842,DS424,D
S14767,PHY533,A
S12065,ENG127,F
S10812,SOC124,D
S12978,MATH542,A
S13709,MATH462,D
S14983,CE416,B
S11140,MATH542,F
S12782,HIST341,C
S12628,SOC124,A
S11431,CE272,C
S10963,ME438,A
S11512,ECE590,B
S13054,ECON237,D
S14670,ME514,B
S12579,CHEM420,A
S10109,ECE331,C
S14471,POLI167,B
S13505,ECON340,F
S11216,SOC221,C
S13618,CE441,B
S11566,CS388,A
S13635,PSY263,D
S13335,ME203,B
S13282,CE318,A
S13955,ECON418,F
S10106,POLI411,C
S10315,PSY335,A
S11115,PHY186,C
S10912,BIO355,B
S14364,ECE107,A
S10564,CYB246,C
S12915,STAT255,B
S11493,DS404,A
S12966,POLI295,B
S12661,CYB482,B
S14590,STAT253,A
S12222,CHEM392,A
S11038,ECE375,A
S12687,PHIL465,B
S11095,PHIL169,D
S11917,BIO599,B
S10524,BIO141,C
S12458,HIST549,F
S14186,DS424,B
S13403,ECON418,A
S14426,BIO476,A
S14414,SOC229,B
S10272,SOC342,A
S12153,BIO217,B
S10859,ECE349,B
S11568,BIO141,B
S13457,ECE575,D
S10273,PHY377,C
S12152,BIO267,B
S10625,CHEM486,D
S13660,MATH449,C
S13252,PHY153,C
S13455,SOC271,A
S14386,CHEM464,C
S13984,SOC284,F
S14142,POLI516,B
S13872,HIST402,C
S13906,ECE375,F
S10666,CE318,C
S14218,CHEM425,A
S13314,PHY268,A
S14705,ME381,F
S14156,ECON383,B
S12480,STAT461,B
S11480,ENG142,B
S13707,ECON360,C
S12403,BIO262,B
S13907,CHEM572,C
S10191,ENG303,A
S12800,CE477,B
S14157,BIO442,A
S14426,CE505,B
S13393,CHEM245,C
S11897,ECE575,A
S13820,STAT461,B
S10674,CS598,F
S12635,CE318,B
S13873,CE332,A
S10691,CHEM576,C
S13136,BIO182,B
S14624,ECE375,A
S10465,DS520,B
S13691,CHEM513,C
S10217,SOC123,C
S12087,ENG303,A
S10835,ECE316,C
S12273,ECE577,C
S13351,PSY120,B
S13291,DS424,B
S11646,SOC541,A
S13971,SOC271,B
S14413,CHEM207,B
S11651,DS471,D
S11857,CHEM434,A
S14763,CS227,C
S12929,ENG535,B
S12659,CHEM576,C
S11348,POLI356,D
S11424,PSY481,A
S13226,SOC319,B
S11700,SOC232,B
S13673,PHY569,C
S10718,POLI117,C
S10175,CS177,D
S10675,CYB100,A
S11681,PHY558,A
S13425,ME304,B
S10737,CHEM338,C
S14162,PSY467,B
S13326,PHIL507,B
S14754,BIO557,A
S11176,ENG588,B
S13983,PHY498,B
S10028,CE175,D
S14988,ECON490,B
S11325,POLI281,A
S10696,MATH178,A
S14701,SOC159,B
S11649,ENG288,A
S12684,PHIL399,F
S11280,BIO599,B
S14852,CS337,D
S13230,ME564,A
S11369,ECE247,A
S11555,POLI208,B
S10896,PHIL519,C
S13886,CHEM551,C
S10946,CS324,B
S12405,POLI257,B
S14417,ENG213,B
S14580,POLI566,B
S14706,SOC159,B
S12649,ENG104,B
S11656,STAT148,F
S11678,ENG213,A
S12612,PHY537,C
S12234,PHIL406,B
S11417,CS152,D
S12348,PSY136,C
S11812,ECE331,B
S12442,CS154,B
S14596,MATH475,C
S13149,ECON370,C
S14585,PHIL195,F
S11553,STAT412,C
S11578,ENG588,C
S13647,ECON370,B
S11305,PHY515,B
S13384,PHY210,D
S13001,BIO571,B
S10137,PHIL134,A
S14917,DS443,D
S10663,MATH234,F
S14850,STAT466,C
S11058,CHEM264,A
S12759,PSY395,B
S10061,ENG142,C
S13175,DS286,B
S13997,ENG129,B
S12375,ECON596,B
S14812,STAT390,A
S12564,CE175,C
S10576,CHEM102,A
S11677,POLI358,B
S13902,CYB100,C
S10596,BIO226,D
S13518,STAT111,D
S11076,PHIL134,A
S10813,ECON511,D
S10277,CYB246,B
S13974,POLI411,B
S11181,BIO141,A
S10495,PSY369,B
S13535,CS260,B
S12843,DS446,F
S13550,CE581,C
S13143,POLI516,A
S11354,CE416,A
S12639,CHEM513,B
S10775,PSY335,A
S12844,BIO593,D
S14078,STAT209,C
S11176,MATH417,A
S13370,CHEM486,C
S10269,CHEM338,F
S13112,CYB228,C
S14034,PSY172,C
S12739,STAT488,B
S11539,POLI584,C
S14716,CE441,D
S12734,ENG142,B
S12984,CHEM425,A
S12491,CS337,B
S10326,CS256,B
S10059,MATH451,F
S13200,CE166,B
S12037,HIST549,A
S12808,STAT209,B
S13768,CS531,C
S11769,SOC385,A
S13233,ECON490,C
S11044,CE272,A
S11705,STAT255,B
S13731,CE220,F
S11121,PHY558,F
S10023,PSY136,B
S13365,DS231,B
S12977,ECON574,C
S10244,CS227,B
S14933,BIO267,C
S10697,PHY377,B
S11355,PHY131,A
S14054,PHY153,D
S10990,POLI454,F
S12263,CHEM486,B
S11784,CS118,B
S10354,SOC398,B
S14758,DS400,D
S11977,PHIL519,B
S14750,ECON529,B
S10161,CE128,C
S13938,HIST549,F
S14127,PHIL249,C
S13213,CHEM291,B
S12483,CS179,A
S11516,HIST534,B
S13196,ENG367,B
S12748,MATH287,C
S12402,PSY259,F
S14762,PHIL189,B
S12795,STAT111,A
S11721,HIST174,D
S11068,MATH462,B
S13614,PSY259,C
S11127,DS539,A
S11417,ECE146,B
S10475,PHIL413,F
S12910,PHIL189,A
S10838,BIO599,B
S14485,SOC330,A
S12357,ME192,C
S11821,CYB440,B
S14085,SOC330,C
S10984,STAT190,B
S12374,CS401,A
S13139,CHEM464,F
S13072,CE175,C
S10556,CS570,B
S12877,SOC204,A
S13825,MATH202,C
S13957,STAT339,C
S11783,PHY131,D
S13558,PSY263,F
S12916,ECON360,A
S13531,CHEM282,B
S13181,SOC538,F
S14806,PHIL134,B
S14540,PSY391,B
S10233,POLI427,A
S14027,ECON485,B
S12627,ECON370,F
S12198,BIO442,C
S12555,PHIL426,D
S14642,PSY368,D
S11633,PHY309,B
S13357,DS158,C
S13768,CS260,A
S13242,STAT140,A
S12843,SOC585,C
S12980,ECON511,A
S14044,CHEM576,B
S14875,CHEM420,B
S14607,ECE366,B
S14962,STAT546,B
S10855,CS144,B
S14323,POLI411,A
S13997,PSY136,C
S13591,ME526,A
S13737,POLI562,A
S10648,CYB473,A
S13396,CE359,A
S10957,CHEM282,C
S11381,BIO431,D
S11524,HIST130,B
S13066,POLI427,D
S10566,PHY498,A
S13944,BIO313,C
S12812,HIST236,A
S11246,PHY537,B
S14519,PHY503,A
S10550,STAT409,D
S12436,ENG463,B
S14767,MATH475,A
S11073,CE441,A
S14068,STAT461,A
S13881,ME500,A
S12786,DS586,B
S11147,ECE161,F
S10292,CHEM513,F
S12451,ECON360,C
S10503,CHEM266,B
S12058,ECE589,C
S10668,CHEM326,A
S10644,CE477,A
S12292,DS530,F
S11716,CYB494,D
S10582,PSY368,C
S13726,STAT546,A
S10545,CYB389,B
S14378,CE581,D
S12865,CYB110,C
S12465,CHEM572,B
S11552,CHEM155,B
S11821,CHEM597,A
S12941,PHIL249,F
S10029,ECE590,F
S14752,BIO355,A
S10846,CE220,B
S10175,ECE577,B
S10051,SOC330,D
S13373,DS230,C
S13955,CYB156,C
S13150,POLI454,A
S14811,CHEM238,A
S14491,BIO453,A
S10722,HIST251,D
S11916,ECON485,C
S14528,STAT432,A
S13838,HIST525,A
S10184,PHIL519,D
S14357,ENG535,B
