studentRegNo,courseCode,grade,semester,enrollmentYear
S13715,ECE146,A,SPRING,2025
S13715,STAT340,B,SPRING,2022
S13715,PSY357,F,WINTER,2025
S13715,CS572,A,SPRING,2022
S13716,POLI234,F,WINTER,2024
S13716,PSY212,A,SUMMER,2022
S13716,ENG362,C,WINTER,2026
S13716,POLI296,A,FALL,2026
S13716,DS495,D,WINTER,2024
S13716,BIO314,C,SUMMER,2022
S13716,CYB265,B,FALL,2022
S13716,CE128,C,SPRING,2022
S13716,DS186,C,SPRING,2024
S13716,SOC556,F,WINTER,2026
S13716,SOC472,A,WINTER,2026
S13716,ME532,B,FALL,2022
S13716,PHY380,C,WINTER,2022
S13716,HIST527,A,SPRING,2022
S13716,POLI574,A,FALL,2024
S13716,HIST297,C,SPRING,2024
S13716,SOC246,C,FALL,2026
S13716,CHEM264,B,SPRING,2024
S13716,CE352,C,SUMMER,2025
S13716,CS112,F,SPRING,2022
S13716,CE443,A,WINTER,2024
S13716,CS203,A,SPRING,2024
S13716,HIST421,A,WINTER,2024
S13716,PSY295,B,FALL,2023
S13716,CS560,A,FALL,2026
S13716,POLI307,B,FALL,2026
S13716,BIO260,A,WINTER,2026
S13716,PSY204,B,FALL,2022
S13716,ME160,A,FALL,2024
S13716,CHEM335,A,SUMMER,2025
S13717,PHY390,B,SPRING,2026
S13717,CHEM285,C,FALL,2024
S13717,BIO100,C,SUMMER,2025
S13717,ME311,B,SPRING,2024
S13717,POLI284,C,WINTER,2023
S13717,BIO450,F,FALL,2023
S13717,PHY376,B,SPRING,2022
S13717,MATH293,A,FALL,2026
S13717,CHEM335,A,WINTER,2022
S13717,ECE338,B,WINTER,2023
S13717,MATH477,A,SPRING,2023
S13717,POLI451,B,SPRING,2022
S13717,PHIL356,C,SPRING,2026
S13717,CHEM205,B,SPRING,2023
S13717,ENG580,F,WINTER,2026
S13717,POLI438,D,WINTER,2022
S13717,ECON379,A,SUMMER,2024
S13717,DS509,F,WINTER,2025
S13717,ECE407,B,SUMMER,2022
S13717,ECON360,C,FALL,2024
S13717,HIST286,B,FALL,2022
S13717,ECE130,B,SUMMER,2024
S13717,STAT229,A,SPRING,2024
S13717,CS167,F,SUMMER,2024
S13717,PHIL278,C,FALL,2026
S13717,CYB594,A,SUMMER,2025
S13717,ECON373,A,SUMMER,2023
S13717,BIO231,B,SPRING,2023
S13717,PHY336,A,WINTER,2026
S13717,CHEM202,C,SUMMER,2024
S13718,PSY102,B,SUMMER,2026
S13718,ECE142,C,FALL,2022
S13718,CYB290,F,SPRING,2023
S13718,STAT241,C,WINTER,2024
S13718,ME160,C,SPRING,2025
S13718,CYB251,C,SPRING,2024
S13718,CS252,D,WINTER,2022
S13718,CS317,A,SUMMER,2024
S13718,CS302,B,FALL,2025
S13718,DS182,D,WINTER,2025
S13718,CYB326,A,WINTER,2023
S13718,STAT222,B,SUMMER,2026
S13718,POLI234,C,SUMMER,2022
S13718,MATH129,B,FALL,2023
S13718,ECE385,C,WINTER,2024
S13718,ECE238,A,FALL,2023
S13718,DS111,A,SUMMER,2023
S13718,CYB594,B,SPRING,2022
S13718,DS171,B,SUMMER,2026
S13718,BIO178,B,FALL,2024
S13718,CS167,B,FALL,2022
S13718,ECON461,F,FALL,2023
S13718,PHIL275,B,WINTER,2025
S13718,ECON514,B,SPRING,2026
S13718,PSY115,C,SUMMER,2023
S13718,CE201,B,FALL,2023
S13718,HIST396,A,SPRING,2022
S13718,CHEM442,B,WINTER,2026
S13718,BIO273,F,WINTER,2024
S13718,BIO596,F,SPRING,2026
S13719,CS560,C,SPRING,2025
S13719,CHEM194,F,WINTER,2024
S13719,BIO463,A,SPRING,2025
S13719,ME493,F,FALL,2022
S13719,STAT404,D,SPRING,2026
S13719,ECON312,A,SPRING,2023
S13719,ECON373,F,FALL,2024
S13719,SOC298,F,FALL,2025
S13719,CE128,A,SUMMER,2024
S13719,ME345,B,SUMMER,2022
S13719,CHEM202,D,FALL,2022
S13719,MATH344,B,SPRING,2026
S13719,CE517,A,SPRING,2024
S13719,CS203,A,SUMMER,2023
S13719,PHIL462,A,FALL,2025
S13719,ECE341,C,SUMMER,2026
S13719,CYB265,C,WINTER,2022
S13719,ENG125,A,FALL,2026
S13719,SOC401,C,SPRING,2023
S13719,ECE130,B,FALL,2024
S13719,ECON117,D,FALL,2024
S13719,ME532,C,FALL,2022
S13719,ME189,B,SUMMER,2023
S13719,SOC455,B,FALL,2026
S13719,BIO272,B,WINTER,2026
S13719,CYB223,C,FALL,2023
S13719,POLI123,A,SPRING,2023
S13719,PHIL221,B,WINTER,2026
S13719,ECON228,B,FALL,2023
S13719,CE597,F,SUMMER,2025
S13720,ECE268,A,FALL,2025
S13720,CHEM585,B,SUMMER,2025
S13720,CS247,B,SUMMER,2023
S13720,PHIL308,B,SPRING,2025
S13720,CHEM173,A,SUMMER,2025
S13720,PHIL183,F,SPRING,2026
S13720,CS279,B,SUMMER,2022
S13720,ECE338,B,WINTER,2024
S13720,CS203,F,FALL,2024
S13720,DS584,B,SUMMER,2024
S13720,CYB389,B,SUMMER,2025
S13720,MATH293,B,SUMMER,2026
S13720,CS533,D,SUMMER,2024
S13720,PSY554,D,SUMMER,2025
S13720,CHEM582,C,WINTER,2024
S13720,CHEM177,B,FALL,2025
S13720,DS315,F,SUMMER,2022
S13720,CHEM199,B,SPRING,2025
S13720,HIST297,C,FALL,2023
S13720,POLI277,C,SUMMER,2025
S13720,SOC472,A,WINTER,2025
S13720,PHY433,D,WINTER,2024
S13720,CS317,A,SUMMER,2025
S13720,POLI284,B,WINTER,2023
S13720,HIST288,B,SPRING,2023
S13720,CHEM457,A,SPRING,2024
S13720,POLI524,B,FALL,2026
S13720,DS410,D,SPRING,2024
S13720,ME107,B,SUMMER,2024
S13720,ME345,B,WINTER,2024
S13721,ME491,B,SUMMER,2026
S13721,ECE268,F,SPRING,2023
S13721,CE249,F,SPRING,2022
S13721,BIO596,A,WINTER,2023
S13721,POLI555,C,FALL,2026
S13721,ECE176,A,WINTER,2022
S13721,PHIL342,D,SPRING,2026
S13721,ECE407,D,SPRING,2024
S13721,CHEM245,F,FALL,2025
S13721,ECON299,A,SPRING,2022
S13721,CYB449,B,WINTER,2023
S13721,PHY561,F,SPRING,2022
S13721,STAT206,A,FALL,2023
S13721,BIO106,A,SPRING,2023
S13721,PSY357,B,SUMMER,2024
S13721,CS247,C,FALL,2025
S13721,MATH323,B,SPRING,2026
S13721,DS553,C,WINTER,2023
S13721,ME165,A,FALL,2023
S13721,CHEM332,C,FALL,2025
S13721,BIO192,C,SUMMER,2026
S13721,DS509,D,FALL,2026
S13721,ECON354,B,SUMMER,2025
S13721,DS416,C,SUMMER,2026
S13721,PHY388,A,FALL,2025
S13721,CHEM264,F,SPRING,2025
S13721,ENG125,B,FALL,2024
S13721,CYB476,A,SPRING,2024
S13721,CS526,C,SUMMER,2025
S13721,PSY204,B,FALL,2023
S13723,ECE142,C,SPRING,2022
S13723,POLI545,C,SPRING,2026
S13723,ENG405,C,SPRING,2024
S13723,CE382,C,WINTER,2026
S13723,PHY488,C,SUMMER,2024
S13723,PHY119,A,FALL,2026
S13723,PSY414,B,SPRING,2024
S13723,CHEM327,C,FALL,2024
S13723,SOC401,C,WINTER,2025
S13723,PHIL308,C,WINTER,2025
S13723,HIST271,D,WINTER,2024
S13723,ECON261,B,SPRING,2026
S13723,POLI555,A,SUMMER,2023
S13723,HIST289,C,SPRING,2022
S13723,DS495,C,FALL,2022
S13723,MATH375,B,SUMMER,2024
S13723,CHEM378,A,SUMMER,2026
S13723,PHY303,A,WINTER,2025
S13723,ECE407,C,FALL,2024
S13723,DS587,A,SPRING,2025
S13723,MATH145,A,SPRING,2025
S13723,SOC541,A,FALL,2022
S13723,DS184,F,SUMMER,2025
S13723,HIST219,C,WINTER,2024
S13723,SOC353,D,WINTER,2022
S13723,PHY101,A,WINTER,2026
S13723,CS411,D,SUMMER,2025
S13723,CHEM177,B,SPRING,2022
S13723,DS156,D,FALL,2023
S13723,PHY380,D,SUMMER,2025
S13724,PHY147,B,FALL,2026
S13724,ENG108,F,WINTER,2022
S13724,CHEM327,B,SUMMER,2023
S13724,HIST396,D,WINTER,2023
S13724,MATH348,A,SUMMER,2024
S13724,PSY157,C,SUMMER,2024
S13724,CE158,B,SPRING,2026
S13724,CE149,A,FALL,2025
S13724,CS448,A,WINTER,2024
S13724,HIST527,D,WINTER,2023
S13724,CHEM202,C,WINTER,2022
S13724,POLI301,C,SUMMER,2022
S13724,PSY563,C,SUMMER,2022
S13724,CYB337,C,WINTER,2022
S13724,PHY488,A,SUMMER,2024
S13724,SOC541,A,SUMMER,2022
S13724,CHEM205,B,FALL,2025
S13724,PHIL559,B,SPRING,2025
S13724,ME359,B,SUMMER,2023
S13724,BIO434,A,FALL,2026
S13724,BIO374,D,WINTER,2026
S13724,HIST219,F,WINTER,2023
S13724,BIO320,D,FALL,2022
S13724,CE521,C,WINTER,2024
S13724,MATH113,B,SPRING,2022
S13724,STAT227,B,FALL,2022
S13724,ME491,F,SUMMER,2026
S13724,MATH503,D,FALL,2026
S13724,ECE338,B,SUMMER,2024
S13724,CYB155,C,WINTER,2026
S13725,CS435,B,SPRING,2022
S13725,PSY102,B,FALL,2025
S13725,ECE453,F,SPRING,2025
S13725,PSY419,F,WINTER,2022
S13725,PHY380,B,WINTER,2024
S13725,CYB575,B,FALL,2023
S13725,ME595,B,SPRING,2023
S13725,MATH348,B,SPRING,2023
S13725,CE443,A,WINTER,2024
S13725,ECON496,F,SPRING,2023
S13725,PSY499,F,SPRING,2024
S13725,CYB174,B,SPRING,2023
S13725,PHIL221,B,FALL,2024
S13725,CE152,B,SUMMER,2026
S13725,PHIL183,B,FALL,2023
S13725,ECE142,B,WINTER,2023
S13725,MATH274,C,SPRING,2023
S13725,BIO260,A,SUMMER,2022
S13725,BIO230,C,WINTER,2026
S13725,CYB153,C,SUMMER,2024
S13725,ECE238,B,SUMMER,2025
S13725,ECE422,A,SPRING,2023
S13725,MATH366,A,SPRING,2022
S13725,PSY295,C,SPRING,2022
S13725,SOC455,A,SPRING,2026
S13725,PSY447,F,FALL,2022
S13725,SOC248,F,FALL,2025
S13725,CE226,D,SPRING,2025
S13725,DS416,C,SUMMER,2024
S13725,PHY433,A,WINTER,2025
S13726,BIO450,A,WINTER,2025
S13726,ENG368,A,SUMMER,2022
S13726,CE402,A,WINTER,2026
S13726,STAT363,B,FALL,2025
S13726,BIO596,D,SPRING,2026
S13726,CHEM570,B,FALL,2023
S13726,SOC282,C,SPRING,2024
S13726,CHEM387,F,WINTER,2024
S13726,STAT211,B,FALL,2024
S13726,ECON579,A,SUMMER,2026
S13726,CHEM431,B,SUMMER,2022
S13726,POLI234,B,SPRING,2024
S13726,POLI524,A,SUMMER,2024
S13726,DS184,B,WINTER,2025
S13726,SOC246,B,WINTER,2023
S13726,ECON261,C,SUMMER,2023
S13726,MATH348,C,SPRING,2022
S13726,CYB476,B,FALL,2022
S13726,STAT467,D,SPRING,2022
S13726,CYB251,D,SUMMER,2026
S13726,ECON313,F,SPRING,2026
S13726,ENG492,B,FALL,2025
S13726,STAT208,B,WINTER,2026
S13726,ECON116,A,SPRING,2024
S13726,ENG392,D,WINTER,2024
S13726,PHY508,B,SUMMER,2024
S13726,DS444,D,WINTER,2024
S13726,PHY303,B,WINTER,2022
S13726,CHEM329,A,SUMMER,2026
S13726,HIST593,B,FALL,2023
S13727,ME118,C,FALL,2025
S13727,POLI215,A,SPRING,2025
S13727,BIO133,F,SPRING,2022
S13727,PHY508,C,SUMMER,2022
S13727,ECE176,F,WINTER,2026
S13727,CS302,B,WINTER,2023
S13727,HIST421,C,SPRING,2024
S13727,BIO310,F,SUMMER,2023
S13727,CHEM316,C,SPRING,2025
S13727,ECON514,B,SUMMER,2023
S13727,PHIL494,F,WINTER,2024
S13727,MATH348,B,FALL,2023
S13727,PHY243,A,SUMMER,2023
S13727,SOC523,B,WINTER,2022
S13727,POLI224,D,FALL,2026
S13727,CE280,C,FALL,2025
S13727,CE120,B,WINTER,2022
S13727,ECON116,B,SUMMER,2025
S13727,CS571,B,SUMMER,2022
S13727,ENG580,C,WINTER,2022
S13727,ENG283,D,SUMMER,2025
S13727,SOC321,C,SPRING,2023
S13727,ENG446,C,SPRING,2024
S13727,PSY115,B,SUMMER,2022
S13727,ECE130,F,SPRING,2024
S13727,DS416,B,FALL,2023
S13727,PSY295,C,WINTER,2022
S13727,MATH293,C,SPRING,2025
S13727,CHEM486,C,SUMMER,2025
S13727,POLI306,A,SPRING,2024
S13728,POLI510,B,SUMMER,2023
S13728,ENG392,A,SUMMER,2026
S13728,ECON461,A,FALL,2025
S13728,POLI574,B,WINTER,2022
S13728,CS103,B,SUMMER,2024
S13728,CHEM264,C,SPRING,2023
S13728,CHEM393,A,SUMMER,2022
S13728,ENG430,C,WINTER,2024
S13728,PHY333,C,FALL,2025
S13728,STAT565,A,FALL,2025
S13728,ME359,D,SPRING,2022
S13728,CS560,C,WINTER,2024
S13728,MATH477,B,FALL,2025
S13728,ME257,C,SPRING,2024
S13728,POLI306,B,FALL,2024
S13728,CHEM457,A,WINTER,2024
S13728,MATH145,C,WINTER,2025
S13728,PSY204,A,SUMMER,2025
S13728,ME165,C,SUMMER,2022
S13728,DS111,A,SPRING,2022
S13728,ME144,B,SPRING,2024
S13728,DS156,A,WINTER,2022
S13728,MATH293,D,SPRING,2025
S13728,BIO552,B,FALL,2026
S13728,CYB174,C,SUMMER,2022
S13728,MATH213,C,SPRING,2026
S13728,CHEM135,A,FALL,2023
S13728,SOC445,A,SUMMER,2026
S13728,STAT294,B,SPRING,2023
S13728,PHIL365,C,FALL,2025
S13729,ME577,D,SUMMER,2022
S13729,POLI482,F,SPRING,2023
S13729,DS578,B,SPRING,2023
S13729,BIO485,A,WINTER,2024
S13729,CS109,F,WINTER,2023
S13729,ECON299,C,SPRING,2024
S13729,PHY398,C,SUMMER,2024
S13729,MATH237,A,SUMMER,2022
S13729,ENG283,A,SUMMER,2026
S13729,STAT452,C,WINTER,2024
S13729,CYB458,C,WINTER,2026
S13729,CHEM528,D,SPRING,2022
S13729,BIO139,A,SPRING,2025
S13729,CE490,F,SUMMER,2026
S13729,PHY388,C,SUMMER,2023
S13729,HIST289,C,SUMMER,2026
S13729,ECE544,C,SPRING,2026
S13729,ME595,B,SPRING,2026
S13729,STAT287,D,SPRING,2025
S13729,SOC298,D,WINTER,2026
S13729,POLI588,A,SPRING,2023
S13729,ECE331,D,SPRING,2023
S13729,ENG250,F,WINTER,2023
S13729,CHEM264,A,SPRING,2022
S13729,ECON349,B,WINTER,2022
S13729,CE267,D,SPRING,2026
S13729,ME242,B,SUMMER,2023
S13729,ECON454,B,SUMMER,2026
S13729,PSY357,F,SPRING,2026
S13729,BIO440,D,SUMMER,2023
S13731,CS572,F,SUMMER,2024
S13731,MATH375,B,WINTER,2026
S13731,ENG180,A,SPRING,2023
S13731,ENG369,B,FALL,2025
S13731,CE490,C,SPRING,2025
S13731,POLI134,A,FALL,2023
S13731,CE249,B,SUMMER,2025
S13731,PHY119,B,FALL,2024
S13731,PHY590,B,FALL,2023
S13731,BIO139,B,FALL,2024
S13731,CYB569,F,FALL,2025
S13731,CHEM202,B,WINTER,2026
S13731,STAT592,B,FALL,2022
S13731,MATH506,A,WINTER,2025
S13731,CHEM475,A,FALL,2024
S13731,ME456,D,SPRING,2026
S13731,PHIL519,D,FALL,2022
S13731,CYB198,C,WINTER,2024
S13731,SOC546,D,FALL,2025
S13731,CYB476,C,SUMMER,2024
S13731,PSY102,A,FALL,2022
S13731,PHIL221,C,FALL,2026
S13731,BIO143,D,SPRING,2024
S13731,BIO272,A,SUMMER,2026
S13731,SOC445,B,FALL,2024
S13731,CHEM570,D,FALL,2022
S13731,ENG465,D,FALL,2022
S13731,DS553,C,SPRING,2024
S13731,PHIL170,C,WINTER,2024
S13731,CYB174,D,SUMMER,2025
S13732,CHEM557,A,SUMMER,2022
S13732,CYB154,C,FALL,2022
S13732,HIST126,C,SPRING,2023
S13732,ME242,A,SUMMER,2026
S13732,BIO463,C,FALL,2023
S13732,CHEM202,C,SPRING,2026
S13732,CHEM387,B,SUMMER,2025
S13732,POLI451,C,SUMMER,2022
S13732,CHEM194,A,FALL,2024
S13732,ECON436,A,FALL,2025
S13732,BIO440,B,SUMMER,2022
S13732,BIO596,B,WINTER,2024
S13732,CHEM512,C,SPRING,2024
S13732,MATH213,F,FALL,2023
S13732,ENG368,C,FALL,2026
S13732,PHY433,F,SPRING,2024
S13732,BIO374,C,SPRING,2022
S13732,PHY508,F,SPRING,2025
S13732,SOC455,B,SUMMER,2025
S13732,MATH573,B,FALL,2023
S13732,BIO310,B,SPRING,2022
S13732,PHY318,D,FALL,2025
S13732,MATH502,D,FALL,2023
S13732,STAT208,B,WINTER,2026
S13732,CE394,D,FALL,2025
S13732,MATH591,D,WINTER,2024
S13732,POLI150,D,SPRING,2025
S13732,ENG492,B,WINTER,2024
S13732,PHY235,A,SPRING,2023
S13732,CS140,B,SUMMER,2023
S13733,CE517,B,SUMMER,2025
S13733,ENG368,A,SPRING,2025
S13733,POLI307,B,SPRING,2026
S13733,DS111,C,WINTER,2026
S13733,DS553,F,FALL,2022
S13733,CS103,A,SPRING,2026
S13733,ME493,A,FALL,2023
S13733,CHEM431,A,WINTER,2023
S13733,ECE525,B,FALL,2026
S13733,BIO169,D,FALL,2025
S13733,HIST589,B,SUMMER,2022
S13733,ENG369,A,FALL,2022
S13733,PHIL423,D,SPRING,2022
S13733,HIST420,C,SUMMER,2023
S13733,POLI451,B,SUMMER,2025
S13733,CHEM418,A,SUMMER,2022
S13733,CS279,B,WINTER,2022
S13733,ME118,A,WINTER,2024
S13733,BIO230,D,WINTER,2023
S13733,CYB403,B,SPRING,2024
S13733,CHEM194,B,FALL,2026
S13733,CS203,A,SUMMER,2026
S13733,MATH573,A,FALL,2025
S13733,DS225,A,SUMMER,2022
S13733,PSY212,B,WINTER,2025
S13733,CE382,D,SUMMER,2025
S13733,BIO434,A,WINTER,2024
S13733,CS377,D,WINTER,2024
S13733,BIO408,C,FALL,2026
S13733,ENG283,C,WINTER,2024
S13734,CHEM285,B,SPRING,2023
S13734,CS571,B,FALL,2023
S13734,STAT206,C,WINTER,2022
S13734,POLI134,B,FALL,2022
S13734,PHY388,B,FALL,2026
S13734,POLI555,B,SPRING,2024
S13734,CS279,A,FALL,2024
S13734,PHY508,A,FALL,2022
S13734,ME107,F,FALL,2026
S13734,PHY236,C,FALL,2024
S13734,PHY253,A,SUMMER,2022
S13734,HIST187,C,SPRING,2026
S13734,STAT287,B,FALL,2023
S13734,MATH213,F,SUMMER,2024
S13734,MATH477,A,SUMMER,2023
S13734,ECE104,F,WINTER,2023
S13734,BIO351,A,FALL,2024
S13734,MATH300,B,SPRING,2022
S13734,PHY376,A,FALL,2024
S13734,CS586,A,WINTER,2024
S13734,POLI296,B,FALL,2023
S13734,STAT227,A,SUMMER,2025
S13734,HIST151,A,SUMMER,2024
S13734,PHIL519,A,SUMMER,2022
S13734,CHEM135,B,SPRING,2022
S13734,CE190,B,SPRING,2022
S13734,PHY488,A,SPRING,2024
S13734,DS410,F,FALL,2026
S13734,ECE268,C,WINTER,2022
S13734,PSY204,C,FALL,2022
S13735,CE518,A,FALL,2023
S13735,STAT340,A,SPRING,2025
S13735,BIO347,A,FALL,2024
S13735,ECE146,A,WINTER,2023
S13735,ECE566,B,SPRING,2025
S13735,ECE130,D,FALL,2026
S13735,ECON313,A,SPRING,2023
S13735,CS560,B,SUMMER,2026
S13735,SOC472,F,WINTER,2025
S13735,HIST110,D,WINTER,2023
S13735,POLI301,B,SUMMER,2024
S13735,ECE468,B,SUMMER,2023
S13735,DS495,C,WINTER,2026
S13735,BIO485,D,SUMMER,2024
S13735,STAT229,B,SPRING,2025
S13735,ENG580,C,WINTER,2023
S13735,PHIL494,F,FALL,2022
S13735,ENG548,D,WINTER,2024
S13735,PHY243,A,WINTER,2022
S13735,PSY163,C,FALL,2026
S13735,ENG180,B,SPRING,2023
S13735,POLI292,D,WINTER,2024
S13735,ECON484,D,SUMMER,2024
S13735,SOC455,C,WINTER,2024
S13735,ME493,B,FALL,2024
S13735,STAT489,A,WINTER,2022
S13735,MATH425,C,SPRING,2024
S13735,PHY350,D,WINTER,2023
S13735,ECE244,A,FALL,2023
S13735,PSY136,C,SUMMER,2025
S13737,POLI516,C,WINTER,2023
S13737,CHEM486,B,WINTER,2026
S13737,DS553,B,SPRING,2026
S13737,BIO178,A,WINTER,2022
S13737,ECE407,B,SUMMER,2026
S13737,ME345,B,FALL,2026
S13737,CE382,B,WINTER,2024
S13737,ME311,A,SUMMER,2026
S13737,CHEM193,D,FALL,2026
S13737,PHY101,A,WINTER,2026
S13737,SOC298,F,SPRING,2023
S13737,CE521,A,WINTER,2022
S13737,POLI306,A,WINTER,2024
S13737,MATH591,C,WINTER,2024
S13737,ME577,D,SUMMER,2023
S13737,ECE338,B,FALL,2024
S13737,CHEM194,A,FALL,2024
S13737,HIST110,A,WINTER,2022
S13737,ECE244,C,SPRING,2022
S13737,SOC472,D,SUMMER,2026
S13737,CS560,A,FALL,2024
S13737,ECON228,D,FALL,2022
S13737,ENG185,C,FALL,2026
S13737,ECE549,D,SUMMER,2022
S13737,HIST126,F,SPRING,2023
S13737,BIO320,C,SUMMER,2023
S13737,ENG125,A,FALL,2026
S13737,CYB198,B,SPRING,2026
S13737,CYB153,D,SPRING,2023
S13737,HIST289,B,SUMMER,2025
S13738,HIST409,F,FALL,2026
S13738,MATH502,C,FALL,2024
S13738,ME491,F,SUMMER,2024
S13738,CE535,B,FALL,2025
S13738,HIST286,B,FALL,2023
S13738,ENG474,F,SUMMER,2022
S13738,CHEM177,A,WINTER,2022
S13738,CHEM245,B,FALL,2022
S13738,ENG492,B,FALL,2022
S13738,SOC455,A,FALL,2024
S13738,BIO207,C,SUMMER,2023
S13738,PSY558,A,FALL,2023
S13738,CS526,A,FALL,2026
S13738,MATH131,C,SPRING,2026
S13738,ENG471,D,WINTER,2025
S13738,STAT241,F,SPRING,2022
S13738,CHEM557,A,SPRING,2024
S13738,CHEM199,C,SUMMER,2023
S13738,BIO105,B,SPRING,2023
S13738,MATH213,A,SUMMER,2022
S13738,CHEM387,D,FALL,2026
S13738,CE128,B,FALL,2022
S13738,ECON379,C,WINTER,2025
S13738,CS109,C,SPRING,2025
S13738,PHY581,C,WINTER,2024
S13738,PHY590,A,WINTER,2022
S13738,ECE453,B,FALL,2024
S13738,POLI277,F,WINTER,2024
S13738,ECON496,B,FALL,2026
S13738,POLI134,B,SPRING,2025
S13739,CS210,B,FALL,2025
S13739,STAT452,C,FALL,2022
S13739,ME118,D,FALL,2025
S13739,BIO106,D,WINTER,2025
S13739,MATH477,C,SUMMER,2022
S13739,CE517,A,SUMMER,2024
S13739,CS279,C,SPRING,2024
S13739,ECON313,D,FALL,2024
S13739,DS127,B,SPRING,2022
S13739,CS317,A,WINTER,2023
S13739,ECE304,D,SPRING,2023
S13739,MATH502,A,FALL,2023
S13739,CE190,B,SPRING,2024
S13739,PHIL342,A,SUMMER,2024
S13739,PSY136,D,FALL,2024
S13739,HIST527,C,WINTER,2022
S13739,SOC504,C,SUMMER,2025
S13739,CHEM582,C,FALL,2024
S13739,SOC298,B,WINTER,2025
S13739,ECON496,C,FALL,2024
S13739,ENG108,C,SPRING,2026
S13739,HIST409,B,WINTER,2025
S13739,PHIL278,C,SPRING,2026
S13739,CS109,C,SUMMER,2023
S13739,PHY390,A,SUMMER,2023
S13739,CHEM528,B,SUMMER,2023
S13739,HIST166,B,SPRING,2026
S13739,MATH537,B,SPRING,2024
S13739,ENG430,B,FALL,2025
S13739,ECON116,F,SPRING,2024
S13740,CYB575,C,WINTER,2023
S13740,CE190,B,WINTER,2026
S13740,PSY204,C,FALL,2022
S13740,CHEM585,F,FALL,2023
S13740,ECON313,C,SPRING,2026
S13740,PHIL519,B,SUMMER,2023
S13740,PHIL598,B,SUMMER,2023
S13740,PHY433,B,SUMMER,2026
S13740,PHIL132,F,WINTER,2026
S13740,ECE142,B,WINTER,2022
S13740,ECE413,F,SUMMER,2026
S13740,PHY599,C,SUMMER,2026
S13740,CS167,C,WINTER,2026
S13740,PHY581,C,FALL,2026
S13740,STAT489,C,SUMMER,2024
S13740,ENG474,A,SPRING,2024
S13740,ME497,B,FALL,2026
S13740,PHY590,F,WINTER,2024
S13740,ECON354,F,SUMMER,2026
S13740,ME456,C,SUMMER,2023
S13740,CYB258,C,WINTER,2025
S13740,ME144,A,WINTER,2022
S13740,PSY157,A,SUMMER,2025
S13740,CHEM582,B,FALL,2025
S13740,CE443,C,FALL,2023
S13740,ME406,D,WINTER,2023
S13740,CHEM442,A,SPRING,2023
S13740,PSY384,B,SUMMER,2022
S13740,CHEM507,A,WINTER,2025
S13740,MATH293,A,FALL,2022
S13741,BIO230,B,WINTER,2022
S13741,POLI516,C,SUMMER,2023
S13741,PHY398,F,SUMMER,2022
S13741,CHEM528,C,SPRING,2025
S13741,POLI397,C,WINTER,2024
S13741,ECE355,A,WINTER,2025
S13741,PHY508,A,FALL,2024
S13741,CHEM475,F,WINTER,2025
S13741,CE249,A,FALL,2024
S13741,POLI306,B,SUMMER,2025
S13741,SOC246,A,WINTER,2022
S13741,CHEM194,A,WINTER,2023
S13741,PSY163,A,WINTER,2022
S13741,ENG368,A,SUMMER,2025
S13741,BIO192,B,FALL,2023
S13741,CE402,A,FALL,2023
S13741,PSY531,B,FALL,2023
S13741,STAT229,F,SUMMER,2024
S13741,PSY460,C,SPRING,2025
S13741,PSY414,C,SUMMER,2022
S13741,CHEM332,B,SUMMER,2026
S13741,ENG465,D,SPRING,2022
S13741,CHEM173,A,SPRING,2025
S13741,DS186,B,WINTER,2025
S13741,DS184,B,FALL,2026
S13741,CE226,C,SUMMER,2024
S13741,CHEM245,B,FALL,2026
S13741,MATH425,C,SPRING,2025
S13741,CHEM418,D,SUMMER,2023
S13741,STAT222,D,WINTER,2025
S13743,MATH300,C,WINTER,2022
S13743,CYB389,A,FALL,2025
S13743,ENG263,A,SPRING,2024
S13743,ME257,B,WINTER,2025
S13743,DS182,A,FALL,2022
S13743,HIST288,A,WINTER,2024
S13743,ENG480,A,FALL,2023
S13743,CHEM332,C,FALL,2026
S13743,PHIL598,C,SPRING,2024
S13743,ME493,F,FALL,2023
S13743,POLI545,A,WINTER,2022
S13743,ENG430,C,FALL,2025
S13743,POLI134,F,FALL,2026
S13743,PSY531,C,FALL,2026
S13743,DS444,B,SUMMER,2023
S13743,CHEM328,B,FALL,2023
S13743,CHEM285,F,SPRING,2023
S13743,POLI555,A,FALL,2026
S13743,HIST346,A,FALL,2025
S13743,CYB569,A,FALL,2022
S13743,CHEM173,C,FALL,2025
S13743,POLI296,C,WINTER,2025
S13743,DS509,D,SUMMER,2023
S13743,CS112,A,SPRING,2022
S13743,CE128,C,FALL,2025
S13743,PHIL275,C,SUMMER,2026
S13743,BIO309,A,SPRING,2025
S13743,HIST589,A,FALL,2025
S13743,STAT227,C,SUMMER,2024
S13743,CHEM557,D,SUMMER,2026
S13744,SOC541,B,SUMMER,2023
S13744,CHEM254,F,SPRING,2024
S13744,HIST593,C,FALL,2024
S13744,HIST409,A,WINTER,2024
S13744,ECON579,B,SPRING,2025
S13744,ECON330,A,SUMMER,2023
S13744,PSY419,C,SPRING,2026
S13744,MATH131,C,SUMMER,2026
S13744,SOC321,B,FALL,2024
S13744,PHY398,A,SUMMER,2026
S13744,PHIL168,A,SPRING,2024
S13744,BIO485,A,FALL,2023
S13744,ECE244,F,SUMMER,2024
S13744,ENG362,A,SUMMER,2022
S13744,SOC175,C,SPRING,2025
